Timestamp,Heart Rate,Latitude,Longitude,Altitude,Speed(m/s),Sport Mode
2025-04-14 11:40:26,91,33.42042547650492,-111.9298313541139,358.9345471573408,0.35665300488471985,0
2025-04-14 11:40:27,91,33.42042836220599,-111.92983356119254,358.726675233675,0.4188709855079651,0
2025-04-14 11:40:28,91,33.420429364516494,-111.92983681233152,358.5879550361509,0.3717690408229828,0
2025-04-14 11:40:29,92,33.420429364516494,-111.92983681233152,358.5879550361509,0.3717690408229828,0
2025-04-14 11:40:30,93,33.42042848866896,-111.92983795033112,358.32495502197,0.16195833683013916,0
2025-04-14 11:40:31,94,33.42042848866904,-111.92983795033113,358.32495503500104,0.16195833683013916,0
2025-04-14 11:40:32,95,33.42042742478672,-111.92983555697268,358.3090744977817,0.19997899234294883,0
2025-04-14 11:40:33,96,33.42042145416375,-111.92983694276022,358.29464556556195,0.07311075925827026,0
2025-04-14 11:40:34,97,33.42042129917069,-111.92983855108494,358.20527541078627,0.23089784383773784,0
2025-04-14 11:40:35,99,33.420419332519174,-111.92983628117892,358.2244903901592,0.1916917711496352,0
2025-04-14 11:40:36,102,33.42042353887899,-111.92984093528011,357.84483500011265,0.4518207609653462,0
2025-04-14 11:40:37,106,33.4204222573924,-111.92984254841326,357.8393443180248,0.24328306317329387,0
2025-04-14 11:40:38,109,33.42042419222566,-111.92984219664935,358.13050400838256,0.402948170900344,0
2025-04-14 11:40:39,111,33.42042131116958,-111.92984218478762,358.36460484098643,0.26542985439300515,0
2025-04-14 11:40:40,113,33.42041913710654,-111.92983898345827,358.5282149929553,0.29484272003173795,0
2025-04-14 11:40:41,113,33.420418173063084,-111.92983784776845,358.67504946980625,0.19142992794513702,0
2025-04-14 11:40:42,113,33.42041631007523,-111.92983474765904,358.85070341825485,0.12760770320892334,0
2025-04-14 11:40:43,112,33.42041543880492,-111.92983303771437,358.90496077015996,0.18260687589645377,0
2025-04-14 11:40:44,112,33.42041452137112,-111.92983226728317,358.9563561156392,0.17202739417552948,0
2025-04-14 11:40:45,112,33.42041621123185,-111.92983168834849,358.804133429192,0.39144906401634144,0
2025-04-14 11:40:46,112,33.42041216717279,-111.92983186333545,358.60899826325476,0.3914490640163414,0
2025-04-14 11:40:47,113,33.42041300709677,-111.92983577018666,358.3028376009315,0.3914490640163414,0
2025-04-14 11:40:48,114,33.42041744094217,-111.929834193584,358.1403832975775,0.32017055153846696,0
2025-04-14 11:40:49,114,33.420422620743636,-111.92983442823167,357.8655465412885,0.3201705515384671,0
2025-04-14 11:40:50,114,33.42042561180411,-111.92983284652357,357.6185162421316,0.3455484807491297,0
2025-04-14 11:40:51,114,33.420413963180025,-111.92981821103598,357.33671108074486,0.028255552124733727,0
2025-04-14 11:40:52,114,33.42040931766449,-111.92982687739197,357.31631948333234,0.218083557671902,0
2025-04-14 11:40:53,114,33.42040864590795,-111.92982955905886,357.2757586762309,0.0740075073078628,0
2025-04-14 11:40:54,113,33.4204135674916,-111.92983677091527,356.90428115427494,0.49371252226570367,0
