Timestamp,Heart Rate,Latitude,Longitude,Altitude,Speed(m/s),Sport Mode
2025-04-14 10:56:18,127,33.40874695852201,-111.94430373325902,353.38010344747454,4.419117717885334,0
2025-04-14 10:56:19,126,33.408755645647254,-111.94428494386614,353.52353968378156,4.601193697389544,0
2025-04-14 10:56:20,126,33.408881165188035,-111.94427721745758,353.80451179947704,4.96920830470224,0
2025-04-14 10:56:21,127,33.40893029441729,-111.94427098367859,353.51869274582714,5.239982140450262,0
2025-04-14 10:56:22,128,33.40898249767058,-111.94425900037106,353.3194314604625,5.624332317054781,0
2025-04-14 10:56:23,130,33.40904074206621,-111.94426377904796,353.3722235010937,6.068292293246635,0
2025-04-14 10:56:24,131,33.409098509768334,-111.94425616865527,353.95008668955415,6.289837677481841,0
2025-04-14 10:56:25,131,33.40916275995285,-111.94425039504783,356.19744060281664,6.736249116262722,0
2025-04-14 10:56:26,131,33.409223880032414,-111.94425058211031,355.1517397938296,6.782743230781362,0
2025-04-14 10:56:27,129,33.409288458675526,-111.94424824599545,354.82864943053573,6.955497240938413,0
2025-04-14 10:56:28,128,33.409351696904245,-111.94425004585496,354.7927566226572,6.98019251705229,0
2025-04-14 10:56:29,128,33.40941679402608,-111.94425564399549,354.861620712094,7.104977788437805,0
2025-04-14 10:56:30,128,33.40947899019062,-111.9442627808482,353.20914799068123,6.968076612524962,0
2025-04-14 10:56:31,129,33.40954620940369,-111.94426060210475,353.83103608712554,7.192374187421433,0
2025-04-14 10:56:32,129,33.40961178641368,-111.94425534405755,353.98221100959927,7.22936794815319,0
2025-04-14 10:56:33,129,33.40967881439258,-111.9442597417722,354.1778985001147,7.319826431301285,0
2025-04-14 10:56:34,130,33.40974332522465,-111.94426133348725,354.04125438351184,7.20240116966222,0
2025-04-14 10:56:35,130,33.409809730201324,-111.94425740329487,354.14066649321467,7.240405006786426,0
2025-04-14 10:56:36,130,33.4098723023681,-111.94426354230697,353.6735588097945,7.086827762213823,0
2025-04-14 10:56:37,131,33.409937745769476,-111.94427869912519,353.6253572786227,7.20877400795901,0
